rank,id,name,number,dna_value,rarity_score,status
1364,30fae0f16a20f4060003599fad21f25e185c614f93de103d2646d18199ce0cc8i6,OrdiMutants #3661,3661.0,Gen 1,188.5783507988161,common
1365,e750a5d638eb1c9f12584dbc4775a9002a47a91a46ec45826ad550d73b92f0aei3,OrdiMutants #2685,2685.0,Gen 1,188.4822442143557,common
1366,b814f5c0845bba745d30a3a519e9966eff2befd8f91bd13a31f982eef16f57edi0,OrdiMutants #298,298.0,Gen 1,188.1729793311313,common
1367,7d78a999d6685048fdbe3da43567c9da04b58819ca872bf325971545f49679a6i6,OrdiMutants #4280,4280.0,Gen 1,188.16984335633592,common
1368,7eb2489d78d26a72a96452c84606b7a372756fdf53204d194289ec65a57711d8i0,OrdiMutants #3189,3189.0,Gen 1,188.1162220626216,common
1369,28e2d5c4d1556d41745bc3f4dae807836fbf741779ea1e1cbf7f7b22a12467e6i6,OrdiMutants #908,908.0,Gen 1,188.09169092827293,common
1370,d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i5,OrdiMutants #2974,2974.0,Gen 1,188.01689894923416,common
1371,84bafd175a7c811a668174109b46e6c3aa6874ff67332c0c9df8c31f9de6695ei1,OrdiMutants #2934,2934.0,Gen 1,187.9699220968552,common
1372,6ee881bc4111c2bf9e445cf612cbf40b416d15ba4195d88def840c7163ca951ci3,OrdiMutants #2456,2456.0,Gen 1,187.96231976744264,common
1373,bf41d0f9aba6c7a4afc658b93634754f79b899fde666ef347db9434c762ca487i1,OrdiMutants #2145,2145.0,Gen 1,187.91958103865244,common
1374,d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i6,OrdiMutants #570,570.0,Gen 1,187.90633601430903,common
1375,b3acb4275e103203262998a8f063c42239bc2da57290a95f3e90a48fbcbeb7afi5,OrdiMutants #2751,2751.0,Gen 1,187.89477908443533,common
1376,7fdbbec65b08988e22add9b4b6989486d033e1b63d4ecdecd6727947e1741393i1,OrdiMutants #646,646.0,Gen 1,187.8874140048866,common
1377,1508bbda2171016644719f0c14d678ea6f2a189d3c0ede5f699e0f5641a0da52i0,OrdiMutants #416,416.0,Gen 1,187.80264398574343,common
1378,87e716b9169bb796ca72f2c30a639834a9b415ed956d3fbdc75e97a478a5de0bi0,OrdiMutants #1717,1717.0,Gen 1,187.7646558830116,common
1379,99ff45697cd4a8d19f7caf4a853a70f29ce16c90cb84c6cba40344dd66c7be10i2,OrdiMutants #1589,1589.0,Gen 1,187.66296501104256,common
1380,ab61b8be133cb6cf27ce418b2279fa5bfa64ca1cc7f43f1fbddcf7ce4fbfb2dei0,OrdiMutants #744,744.0,Gen 1,187.64214438492013,common
1381,5c7d4576c6c78b40e1585d92e959d0c8b605726d7149841787ee01a8288ab3f0i1,OrdiMutants #1135,1135.0,Gen 1,187.486980825908,common
1382,a38e9712f9176e717c0c230937a8aa30cb776ee84ed037a4b4f45cb8e20b1a5fi0,OrdiMutants #1515,1515.0,Gen 1,187.4570372541719,common
1383,f9ae5485504659cb5c850f4361fb6116dc087459f1e0d83323b18f0844e31df1i4,OrdiMutants #98,98.0,Gen 1,187.4232603142476,common
1384,2dc5e4615507b7dd3762eb2cc885766e5dd5e4c1d559dd6e0de54d086aa11b37i1,OrdiMutants #3454,3454.0,Gen 1,187.38374753439484,common
1385,71093c4b22cbf8d1f924df454a3f6df4460f173da78ac76590eb707ad1395ebci0,OrdiMutants #1505,1505.0,Gen 1,186.98538831404724,common
1386,740deea03972ed082a3bf91100ef754cd5178b4e95fbe7db86bdc17f02df90fdi8,OrdiMutants #3186,3186.0,Gen 1,186.97350980435476,common
1387,95c478becc5a0e2c3e3f69ba9ac264ee9557881de6a27f7d3fb579660a7322e7i3,OrdiMutants #359,359.0,Gen 1,186.9560550599722,common
1388,b034ea491f0c69b5e8170150bfac46bd371091efbd08035b32a20a5035a592b2i1,OrdiMutants #1081,1081.0,Gen 1,186.926647055306,common
1389,8410b4ae081c20dbf30cad5051018f16b5d82757412eb6847232aadef4b820a3i1,OrdiMutants #401,401.0,Gen 1,186.8354262335276,common
1390,a29914651d9003db4a806eda6ae6432fe024803c9c71f0cb13f475905e686446i2,OrdiMutants #2709,2709.0,Gen 1,186.81402840670597,common
1391,026b88bc92c1d4f30d377e0484d32c98a44ec424ad0a1462dff0ce9258ff21a2i0,OrdiMutants #2346,2346.0,Gen 1,186.8042580811099,common
1392,8f0dba64646e5bb849dff145bc6e821a2bdbcaba375617c5cf522f60b8fa4e28i1,OrdiMutants #695,695.0,Gen 1,186.7851332034832,common
1393,80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi1,OrdiMutants #3027,3027.0,Gen 1,186.77301843436916,common
1394,ba37f7fc7fe77eb25516f62b48d14e005241873ced747294aa56425e92ac6656i0,OrdiMutants #271,271.0,Gen 1,186.7444872190628,common
1395,fd2d30e0f0b6a69b4d14db1e543996203d1a672cf8c2d782d28518f2e28095e2i2,OrdiMutants #4115,4115.0,Gen 1,186.7289993985308,common
1396,b0aaddc1cd9a0388bff90bf0307fa83e9418a6e3f44fe6fa379eaa22ec9ad63ai4,OrdiMutants #3004,3004.0,Gen 1,186.7181964417263,common
1397,1c59c92d8ff40b602c8460f7bfe7fac381b5b911da5d8068a682d4fde9139493i4,OrdiMutants #2722,2722.0,Gen 1,186.6738656903484,common
1398,1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai0,OrdiMutants #1549,1549.0,Gen 1,186.6663656989444,common
1399,695377975be6fd8ede0afcae48cf905e0c8de038d3472ac1343d3ce200b9fe04i3,OrdiMutants #2162,2162.0,Gen 1,186.63333196891395,common
1400,6aa4e5d9afcf5053b27e12ba92b995d6e3122c86238b2d3b9be22ae440168ab8i1,OrdiMutants #3054,3054.0,Gen 1,186.54914523228243,common
1401,df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di1,OrdiMutants #3361,3361.0,Gen 1,186.50010129946992,common
1402,de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi7,OrdiMutants #3716,3716.0,Gen 1,186.44268847352097,common
1403,62e3663a819ea29691c18ae7b2ab289c5369bfde9793d49035eae183f45628f0i0,OrdiMutants #4175,4175.0,Gen 1,186.41323636726105,common
1404,3254041ddb4a7caafb2fc400f89e37d5296ee60c86e6d9190de160568d784d6fi1,OrdiMutants #3394,3394.0,Gen 1,186.21209561498617,common
1405,bbe4a84a676e6a80dd429bea474aced0bd7c3a6eb526159cfbe4befb767f6d62i2,OrdiMutants #2032,2032.0,Gen 1,186.1961691580539,common
1406,150fa81e9b5c1359729acb8e86b5fe7104e583a3d1f5bcfa80dd8ed317e6a665i0,OrdiMutants #689,689.0,Gen 1,186.04435315233232,common
1407,28e2d5c4d1556d41745bc3f4dae807836fbf741779ea1e1cbf7f7b22a12467e6i7,OrdiMutants #1418,1418.0,Gen 1,186.0148403496852,common
1408,0b6bd5ade6cae87cd3b9b8b1d12587ed64241ce7b2b819a991b1fb25e5f36a50i0,OrdiMutants #1683,1683.0,Gen 1,185.9921957513692,common
1409,7bf61534981bbb691783bbd93df72f17d84c749816d1d73a3a8cbf47d2146b11i4,OrdiMutants #171,171.0,Gen 1,185.95349135718308,common
1410,c8c62bf8646d1b1070555169c720fe16d05a800a03b7a0810d2faf19afe031c3i0,OrdiMutants #3062,3062.0,Gen 1,185.9423878513764,common
1411,a89bca012e62582c68df2ee58e50fdd35b4704624bc5dd7a9d09a7fa92652881i1,OrdiMutants #2209,2209.0,Gen 1,185.92588501230267,common
1412,e134d7edcb14b7f967b03fb5b6352fd8c9c0838c8dfee5cdc90546249a6bca6fi2,OrdiMutants #1675,1675.0,Gen 1,185.85660766431505,common
1413,bd59b297a22a5774401b5827ee3f40f766cd02a334646e28f2b2b95a9e03be6ei1,OrdiMutants #2847,2847.0,Gen 1,185.84397250385416,common
1414,a9fb84d82ac2e1352d7f89425f9fcbc15e02569b82443e7147098bd52a15f4d8i2,OrdiMutants #488,488.0,Gen 1,185.7108369254215,common
1415,24341949f5d1dab23e6db70bded095a06857e04d7b71a8079ab6e0a8671cce36i3,OrdiMutants #916,916.0,Gen 1,185.71067654261145,common
1416,8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i2,OrdiMutants #2913,2913.0,Gen 1,185.6715013849017,common
1417,144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi2,OrdiMutants #2531,2531.0,Gen 1,185.61090359225392,common
1418,65817313995993dc44febed614869a8367b45327ab3d3343bc55e75a552cffdci1,OrdiMutants #1154,1154.0,Gen 1,185.50732828006247,common
1419,03af93e0afb5855367322c116386ba082cff17324d5bae38aa403508b742b82ai0,OrdiMutants #721,721.0,Gen 1,185.4955373113613,common
1420,1007b0609c9e651999b95ea7355d10b542e86c68d069ae123931d0ab8817f8dai5,OrdiMutants #1469,1469.0,Gen 1,185.4309951608785,common
1421,6ee881bc4111c2bf9e445cf612cbf40b416d15ba4195d88def840c7163ca951ci0,OrdiMutants #1431,1431.0,Gen 1,185.4084661154961,common
1422,fc65f2cf1f9247ad752a5f58987d3d593eb15ad59d8a295d906b92fcfc92fd6di4,OrdiMutants #795,795.0,Gen 1,185.3919214187267,common
1423,7dd26ed24e0eb0ca7cec00d61473dfaf59318d23c84a6b7ad4a6136a9b879244i0,OrdiMutants #3028,3028.0,Gen 1,185.27677260542532,common
1424,909e02f5ed6bcf89a9786467de463f893e0414f97d804876638ab886bf1d03c2i0,OrdiMutants #3883,3883.0,Gen 1,185.1627888864308,common
1425,df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di4,OrdiMutants #3029,3029.0,Gen 1,185.1492906958797,common
1426,89f984d5602f7dcc77af2bcc37b74e3e1546bddde18e0b64ac56793fa103377di0,OrdiMutants #235,235.0,Gen 1,185.1319731391106,common
1427,718fa0a468b10151059f43e5bd5abed262dc3971d7ca4c4ffe16be3c1498aafbi0,OrdiMutants #588,588.0,Gen 1,185.0850751402576,common
1428,964ab852df94829cadebd823af1b38beb88b3aca192844c0fc50bd76d297fd9fi1,OrdiMutants #2584,2584.0,Gen 1,185.02450001532404,common
1429,3916eac2967df1f914e31715e6810bcdfa74d348741b110e9adc115838746cd5i2,OrdiMutants #1537,1537.0,Gen 1,185.0068970077241,common
1430,839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i1,OrdiMutants #2040,2040.0,Gen 1,184.97284588193423,common
1431,076da552426538a842ca651a6398d25c341e350938eecf9e9a9badf5bc40d774i1,OrdiMutants #3306,3306.0,Gen 1,184.92894673691976,common
1432,c8d177f2173d431c7b6b0c06bf40e6155b857bca03b5c790e3ab15e524f00883i0,OrdiMutants #1192,1192.0,Gen 1,184.83934279058863,common
1433,eecd72b9f6df3dd91107585651072f6627dab3eabec7da18fca904295ca7f1a4i5,OrdiMutants #2122,2122.0,Gen 1,184.8353782305031,common
1434,065dca1fcdf0d879ffd5eae246fc4276c709137ca3868430e5a2584e24ba72e2i3,OrdiMutants #3351,3351.0,Gen 1,184.8037292716024,common
1435,4b236f9813b60a7f5341cadb4f1236907a730c4999b2b90edc4553702d46a787i1,OrdiMutants #1109,1109.0,Gen 1,184.76374326051257,common
1436,95d33f6ddce6366035d8b4f3fb46d4c439df980677996bb6992203d46d1df626i4,OrdiMutants #99,99.0,Gen 1,184.7524219515989,common
1437,774a3e6541656ddb9829e456fa2409a7160e588a45c75c66fa6f6b2f74ae2f6ci2,OrdiMutants #3051,3051.0,Gen 1,184.6476521662704,common
1438,649f5327c96aa142c2faa4cd9e75614900db9fa32f34b4d19a440ae2f8151229i5,OrdiMutants #280,280.0,Gen 1,184.6383622109423,common
1439,79d92b3bdd6d4b9aae9c9128d8cccd80a831dad615605e5d4faed3e063bbfc70i2,OrdiMutants #3756,3756.0,Gen 1,184.51473057379232,common
1440,740deea03972ed082a3bf91100ef754cd5178b4e95fbe7db86bdc17f02df90fdi0,OrdiMutants #3231,3231.0,Gen 1,184.48830280496605,common
1441,fbaf930f8312c00ae908a55d38cfbe07c48bdf7ed09992637e0fc52be75bbc93i4,OrdiMutants #1414,1414.0,Gen 1,184.48221123010825,common
1442,5da70dd2a2ac0ec037e8e527d36408c36513c64390c6d8dc46f58b1e4da01c2ci2,OrdiMutants #3870,3870.0,Gen 1,184.29171780129948,common
1443,34d955a49976f44ae568882fa6a29d859718c981604bbcbd1a9dbbf30c97a061i0,OrdiMutants #1649,1649.0,Gen 1,184.2815170293401,common
1444,144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi8,OrdiMutants #2912,2912.0,Gen 1,184.26664978006403,common
1445,f923a3b942e1d5839a3002a5bbb8c7b66dc4de9063abf310b698ddd86d5ac30bi0,OrdiMutants #522,522.0,Gen 1,184.19591332281527,common
1446,4c6936c2eef04c331283f80328d9dd3a759fa1130dd5024ed1d6c78fe9174b15i0,OrdiMutants #1833,1833.0,Gen 1,184.13563562744088,common
1447,740deea03972ed082a3bf91100ef754cd5178b4e95fbe7db86bdc17f02df90fdi1,OrdiMutants #2115,2115.0,Gen 1,184.12905997248652,common
1448,eecd72b9f6df3dd91107585651072f6627dab3eabec7da18fca904295ca7f1a4i3,OrdiMutants #2200,2200.0,Gen 1,184.0029903107574,common
1449,28e2d5c4d1556d41745bc3f4dae807836fbf741779ea1e1cbf7f7b22a12467e6i4,OrdiMutants #2734,2734.0,Gen 1,183.9651080699468,common
1450,51e6f36cc0a7b5bdff3b81fdc8d1213e745eb6469af516752010ce3a6569121ei7,OrdiMutants #2559,2559.0,Gen 1,183.91115217398504,common
1451,ebbe0b2d65124c94063771471baeb6bf1225cdb69ba99e815f671a20448a2adci0,OrdiMutants #2997,2997.0,Gen 1,183.7812906435592,common
1452,04fe5d3b54bda5af7f7771497bdf4bc57aebbcd89dbd13c0951adb7df3822ca9i0,OrdiMutants #2764,2764.0,Gen 1,183.76131161766176,common
1453,fd2d30e0f0b6a69b4d14db1e543996203d1a672cf8c2d782d28518f2e28095e2i3,OrdiMutants #905,905.0,Gen 1,183.7440204136084,common
1454,c81d75ff455119a2fc7a3dfabe3de43d8b13d4f80fd6a86ee598863b60cba5ffi1,OrdiMutants #3292,3292.0,Gen 1,183.65831278331987,common
1455,78629b8bd834aa8f60ee54a9110f3c4622584a277871615a004a33cb9ddcaaa8i1,OrdiMutants #2840,2840.0,Gen 1,183.6349754273464,common
1456,95b46f864141ed983d9f6249d049a61ba444bec8f77ebf1f020daf7c6eaf25c3i0,OrdiMutants #1331,1331.0,Gen 1,183.62752153151493,common
1457,2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i1,OrdiMutants #377,377.0,Gen 1,183.5621318040781,common
1458,1aae3a956b1cf45c62d961057d982d37778c8ba57c5c70fca5e7116afc68fe70i0,OrdiMutants #2054,2054.0,Gen 1,183.4461160899852,common
1459,b5b127117c5c10b574aaa0c188728011706c625c0398ced5e3d92bbc3c8f53b8i3,OrdiMutants #1324,1324.0,Gen 1,183.3842582327333,common
1460,49bdcb91f23312dfa63d5e508f5333ff58cf6501e57cbadf7e8cfefc5a1eb35ai3,OrdiMutants #2983,2983.0,Gen 1,183.37714022821413,common
1461,1860f7cc8d37096d168577e592ed3ead5dd550345cefbf669829413d6d3de8e2i0,OrdiMutants #1727,1727.0,Gen 1,183.3450692944033,common
1462,f5353e20f5a1f1a50891c82b129a99883977b703f1f0e059ea4d5d570b2d307bi3,OrdiMutants #3758,3758.0,Gen 1,183.34493768626095,common
1463,a2630afd23cb91ef276a401939b1979000453a83684aa1b3b63dfdc81394b652i3,OrdiMutants #367,367.0,Gen 1,183.23703925979785,common
1464,ec59601a6cb45d0bb156c278a2658a4570366ae8e7a9d54efc8af6dd8f17a266i0,OrdiMutants #284,284.0,Gen 1,183.22799074229744,common
1465,9f308fc0986d60a4b53902e7e166743f1bfe1edcbb8f655b98b5b4e72853d482i6,OrdiMutants #978,978.0,Gen 1,183.19880756032936,common
1466,f9ae5485504659cb5c850f4361fb6116dc087459f1e0d83323b18f0844e31df1i2,OrdiMutants #100,100.0,Gen 1,183.142000454828,common
1467,9d9d72c41709f19173592a1d15eb9d8aaa43ba83408c7b610c5ee91f51f17d27i2,OrdiMutants #342,342.0,Gen 1,183.0504239347687,common
1468,5b337834766fbaae07b8abcda47b225dbb4a0a7d8d144d6c0acfb782e53be612i0,OrdiMutants #3242,3242.0,Gen 1,183.04635386119256,common
1469,c5fc8d175a408fd988385acc09b740779d88fb2a9e6511defb304d8005a72084i3,OrdiMutants #2127,2127.0,Gen 1,182.9662247448605,common
1470,8d900e29b674c1fb4f2e56369923573083b71ef79ecb1b949299b98cd3cd9089i3,OrdiMutants #2473,2473.0,Gen 1,182.9521730704767,common
1471,70d281b01556fe00ea9e2b9de1dd9a918d227d7c0ca8a8742f8002d5d73bc310i0,OrdiMutants #1946,1946.0,Gen 1,182.8587323638268,common
1472,964ab852df94829cadebd823af1b38beb88b3aca192844c0fc50bd76d297fd9fi5,OrdiMutants #131,131.0,Gen 1,182.813570857317,common
1473,a6d3268499b4c3d2c19348bb3350e9a0c620a5a21227375c7087139c278747d6i3,OrdiMutants #1115,1115.0,Gen 1,182.76787779017272,common
1474,dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i7,OrdiMutants #2434,2434.0,Gen 1,182.67375934477272,common
1475,7bf61534981bbb691783bbd93df72f17d84c749816d1d73a3a8cbf47d2146b11i2,OrdiMutants #2148,2148.0,Gen 1,182.62091035732803,common
1476,0f1cb2271372cf0abdb08942a5d795ade4a716ff9de41a29230aa9a4e97d25fci3,OrdiMutants #3943,3943.0,Gen 1,182.5765964346049,common
1477,1af149b4fdae1b9472fb3d86c5a24c5087f2876adfb6a7d82185cc59b66ac341i2,OrdiMutants #452,452.0,Gen 1,182.5628144089666,common
1478,eb22ea47868c8022da6a36abb442b450b49062206a7907db726889c584292a18i3,OrdiMutants #3567,3567.0,Gen 1,182.55527550414567,common
1479,bca534041410d8ca6f3c14399656fa463ef49f825f0c3375e469e40dac4e6523i0,OrdiMutants #2090,2090.0,Gen 1,182.5028187506343,common
1480,9b8699fbf503e828e23ec4121627f6a9125e5c71b4aa19848bc64a451d2c3055i6,OrdiMutants #213,213.0,Gen 1,182.4365691568732,common
1481,9f42ba03ff3621811d8a1849a056871ee44d9eda96629c8129b0da8fb26bd11ai0,OrdiMutants #2907,2907.0,Gen 1,182.4361364795953,common
1482,49bdcb91f23312dfa63d5e508f5333ff58cf6501e57cbadf7e8cfefc5a1eb35ai4,OrdiMutants #1527,1527.0,Gen 1,182.392808624416,common
1483,b0942150bf687e4642bac86eb1a54a5bdf8478546fc91fd3d261a4c861a3caa7i0,OrdiMutants #3838,3838.0,Gen 1,182.3382377218757,common
1484,23b6479beee683c70554db0c363a3f677de34d50ac3d1ee7f535fc6b0e27977ai1,OrdiMutants #3593,3593.0,Gen 1,182.33093327882332,common
1485,d16add85e95e84608d6d206bc9ec17dff0f2dcae852e1059967ea9334c9c479ci3,OrdiMutants #2645,2645.0,Gen 1,182.2577688388052,common
1486,7af7901172878cd529fedbf5b9d3f52399be3da2ed5c53f64fb313d30d6a30aai4,OrdiMutants #2415,2415.0,Gen 1,182.2475316272609,common
1487,1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i4,OrdiMutants #3250,3250.0,Gen 1,182.2079642817006,common
1488,161c961d9afdc7c51eacf4b274f29cb082bf9e2bff12ed2a626076b831ca33d4i1,OrdiMutants #596,596.0,Gen 1,182.1345747482305,common
1489,7e9b81db025d45098158fe6ea1ed99cf37cedb773c9802d732e1d28e38331457i1,OrdiMutants #524,524.0,Gen 1,182.1259232597677,common
1490,7e6a91bc015e703b6697a34c7d30ce0a2e1828a8076187ac93cda07da9632366i0,OrdiMutants #1517,1517.0,Gen 1,182.03883673951137,common
1491,95c478becc5a0e2c3e3f69ba9ac264ee9557881de6a27f7d3fb579660a7322e7i0,OrdiMutants #1903,1903.0,Gen 1,182.01413383601215,common
1492,9191bef46909a150916c04e5f8fc94e464c4e2330493f076743d67d058728b2fi7,OrdiMutants #3524,3524.0,Gen 1,182.01039541133312,common
1493,b0aaddc1cd9a0388bff90bf0307fa83e9418a6e3f44fe6fa379eaa22ec9ad63ai0,OrdiMutants #340,340.0,Gen 1,182.0079747605778,common
1494,7e9797b963b430a493aa5f2270a288d1c30ac2cbb683d6ee5909cf0e7dce8b0fi7,OrdiMutants #3399,3399.0,Gen 1,181.9656813802761,common
1495,fcbb8583c64d01aa3465affd829fd557b36f23b7c622fe02291b727a752c1b3ci3,OrdiMutants #2017,2017.0,Gen 1,181.80945662427,common
1496,b85795ab1e1cb604ab5a479e6c970290a478b134db71dce91884febb7791ff2ci0,OrdiMutants #523,523.0,Gen 1,181.7903542160792,common
1497,a4e884c0115f2f3f8900d55d1900d7fc3a809140d2fde0bc8c6d11ecebcf56eci5,OrdiMutants #2822,2822.0,Gen 1,181.7238231333293,common
1498,a45bd9ddf6f4bb9fd641e694da109242b647c4262ed746f419388c9ff8e1b791i2,OrdiMutants #183,183.0,Gen 1,181.68043649331776,common
1499,bdec2a3f489519dac6da520c85bf1e10ffedb3ebb11eb1a3c0a6e4074e191ee2i3,OrdiMutants #2898,2898.0,Gen 1,181.6777351133079,common
1500,b3acb4275e103203262998a8f063c42239bc2da57290a95f3e90a48fbcbeb7afi0,OrdiMutants #567,567.0,Gen 1,181.6686701454881,common
1501,b156cffcf147b2e839bab6b0999706c4f58fe5b09edfed412b332662ab98d30ci6,OrdiMutants #2275,2275.0,Gen 1,181.63056937298688,common
1502,f2560dc4e01096ce2ce7267eb0805a8d46ef8857d59dedd553d0b668f59f9860i0,OrdiMutants #957,957.0,Gen 1,181.6273509111426,common
1503,8273fa68fb89c048f4c2e046b5b8dcdd4f4d09226080ecb809a98779d03b7a1bi3,OrdiMutants #520,520.0,Gen 1,181.59789197132017,common
1504,1caf92f7fadc8fc07f1608dce6529f9d287f5f7ebc38528e896a0aada943dc7bi0,OrdiMutants #1358,1358.0,Gen 1,181.59343254274492,common
1505,6a01d96cd197575d1a986c4af497cce33ef878b5715b225bea3735175061f0eei1,OrdiMutants #782,782.0,Gen 1,181.5734160617185,common
1506,7d78a999d6685048fdbe3da43567c9da04b58819ca872bf325971545f49679a6i0,OrdiMutants #1011,1011.0,Gen 1,181.5564198255393,common
1507,799078f41a1d8461cea0b3915196b57e6d5df3062c817f6d681e8527bdfe3e7ai6,OrdiMutants #3961,3961.0,Gen 1,181.4520921901419,common
1508,0902ae10e5424e82542d3c7d5f78533b04d715c505493819eda87194aa6f726ai1,OrdiMutants #1617,1617.0,Gen 1,181.4355502689869,common
1509,8d900e29b674c1fb4f2e56369923573083b71ef79ecb1b949299b98cd3cd9089i1,OrdiMutants #3665,3665.0,Gen 1,181.4236573550138,common
1510,df770a6c0ecab0bc46b9403891245c1bb1f9ff62d15b1e10bfdb7d64a02eba3di3,OrdiMutants #1179,1179.0,Gen 1,181.40864980564865,common
1511,ea70bc126895111d15256e687fe37c9896d6c4cc2767d0e79a864ac86d4262d2i3,OrdiMutants #454,454.0,Gen 1,181.4024580868666,common
1512,ec0dc9c297f7272811e7f5cd7bee2e818465e1fc863ec5b932c8f58bc2679c11i5,OrdiMutants #750,750.0,Gen 1,181.22695944682405,common
1513,bf2137e3703ae5e530e2e3b6fd306cbca10ab60c0217fdb3658828772ffc82a5i0,OrdiMutants #652,652.0,Gen 1,181.17608550485065,common
1514,ffeff8c1beaa4494fbd00845ef423dde2300c06ccbc9a4d5a84baba8d6b9bdb8i6,OrdiMutants #2489,2489.0,Gen 1,181.1673431636765,common
1515,e85729e0e9dd8f07b451c6ec233470f1144f2cad6af97ca1240b4b483f836dfbi0,OrdiMutants #2682,2682.0,Gen 1,181.1251363007671,common
1516,6a86cc8c09da9cb347bc3ba85a4f18f2c5cbafde1899a9f6a5c371716203ad95i0,OrdiMutants #3297,3297.0,Gen 1,181.1023419230716,common
1517,fd2d30e0f0b6a69b4d14db1e543996203d1a672cf8c2d782d28518f2e28095e2i5,OrdiMutants #727,727.0,Gen 1,181.0942326224276,common
1518,e46eb0cc64431dd7ca5d1d9fb87e527b213c7ccda50b6ccd03073e16eac6ba27i0,OrdiMutants #4000,4000.0,Gen 1,181.00556600298748,common
1519,8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i1,OrdiMutants #671,671.0,Gen 1,180.9001063102577,common
1520,9d49c7ff78533b4ae08b6e4c0a6597f17228e18f9a7ba9aca546d63202e5810fi0,OrdiMutants #250,250.0,Gen 1,180.80309972741213,common
1521,95d33f6ddce6366035d8b4f3fb46d4c439df980677996bb6992203d46d1df626i6,OrdiMutants #11,11.0,Gen 1,180.7967798592959,common
1522,21ff945caabdfe61f4e93519c19eccca3c2021ae62dc1d9ab8e7c834969aca4di2,OrdiMutants #3571,3571.0,Gen 1,180.74360096968,common
1523,e4cbbe57ec4f49ce2d9c1cbd60b0b6f8ffc63d6036092d3595bff8bb2caa8927i1,OrdiMutants #3941,3941.0,Gen 1,180.7423634624709,common
1524,714f4d970facc6db69444575c35c423cb5b5300ba9e39f7320e48f7cfcb64ca8i5,OrdiMutants #261,261.0,Gen 1,180.6719701675587,common
1525,0902ae10e5424e82542d3c7d5f78533b04d715c505493819eda87194aa6f726ai0,OrdiMutants #3908,3908.0,Gen 1,180.63281096848408,common
1526,ab1929d38269904d7467f696c7de49a68fdb0a2b798aa250ea794a9add597ff5i7,OrdiMutants #3416,3416.0,Gen 1,180.60545675367064,common
1527,1c1ecd6eb895d3596ff529c72b6d3f5ca60bf7b20c2f8f20068ccb1303f60e13i0,OrdiMutants #2864,2864.0,Gen 1,180.5393978332347,common
1528,b3acb4275e103203262998a8f063c42239bc2da57290a95f3e90a48fbcbeb7afi2,OrdiMutants #3826,3826.0,Gen 1,180.45646606924595,common
1529,152d807a2b85f4ac182289c661fec29ebc7779d2b57558df3fe3070f2f6dbd99i0,OrdiMutants #3035,3035.0,Gen 1,180.42616996451693,common
1530,ff8b61b54743e04e0eaf8594e6cc2e881411c16e69c9cb28d05ef135c61fec68i0,OrdiMutants #2981,2981.0,Gen 1,180.388363239089,common
1531,e1a4c8e7626c368dce0c2be8f9b5b48211f7daae357ea053bb80221f41379c6ci1,OrdiMutants #934,934.0,Gen 1,180.33420837486224,common
1532,340076391d2d341df615f73b2cb71e354697098bb14915220959c609f5e8ca27i7,OrdiMutants #2453,2453.0,Gen 1,180.3039175402145,common
1533,0f1cb2271372cf0abdb08942a5d795ade4a716ff9de41a29230aa9a4e97d25fci1,OrdiMutants #1853,1853.0,Gen 1,180.2950467212395,common
1534,ce806f443740d76dce012b9110d83a4e95957dc40c25109e2aebb0a2bfefe8a1i2,OrdiMutants #292,292.0,Gen 1,180.24744741778704,common
1535,0b0d93d0bc5bc170093f73800d0e09cbb77aa2ed717aef90169a956c40a4a4dci1,OrdiMutants #3892,3892.0,Gen 1,180.23224509253555,common
1536,88ce0ccf0047fde5d088c5c0b67e16bb1147ca454cab8949ac088567c3f2c4edi1,OrdiMutants #1250,1250.0,Gen 1,180.1833292457224,common
1537,8e0b9bf8247a4a2b9fa6fae456e89ec8fb52a224e93f737dbfc40c947c5b6196i2,OrdiMutants #1972,1972.0,Gen 1,180.1818428251664,common
1538,fc65f2cf1f9247ad752a5f58987d3d593eb15ad59d8a295d906b92fcfc92fd6di7,OrdiMutants #3748,3748.0,Gen 1,180.07079198099365,common
